1084,customer_message
1085,customer_message
1086,Long-term
1087,customer_message
1088,6 months
1089,customer_message
1090,customer_message
1091,customer_message
1092,customer_message
1093,customer_message
1094,customer_message
1095,2 hours
1096,customer_message
1097,customer_message
1098,customer_message
1099,customer_message
1100,customer_message
1101,customer_message
1102,customer_message
1103,customer_message
1104,customer_message
1105,customer_message
1106,customer_message
1107,customer_message
1108,customer_message
1109,9 months
1110,customer_message
1111,customer_message
1112,customer_message
1113,customer_message
1114,customer_message
1115,customer_message
1116,customer_message
1117,customer_message
1118,customer_message
1119,customer_message
1120,Long term
1121,Long term
1122,Long term
1123,customer_message
1124,customer_message
1125,Permanent
1126,customer_message
1127,customer_message
1128,Permanent
1129,Permanent
1130,Permanent
1131,Permanent
1132,One year
1133,Permanent
1134,Permanent
1135,Permanent
1136,Permanent
1137,Permanent
1138,Permanent
1139,Permanent
1140,customer_message
1141,customer_message
1142,Long term
1143,customer_message
1144,customer_message
1145,customer_message
1146,customer_message
1147,customer_message
1148,customer_message
1149,23 May - 17 August 2005 (12 weeks)
1150,23 May-17 August 2005 (12 weeks)
1151,customer_message
1152,customer_message
1153,customer_message
1154,23 May - 17 August 2005 (12 weeks)
1155,customer_message
1156,customer_message
1157,Long term
1158,customer_message
1159,"5 months, with possible extension"
1160,customer_message
1161,2 years with possible continuation
1162,customer_message
1163,customer_message
1164,Continious
1165,customer_message
1166,customer_message
1167,Long term (more than a year)
1168,2-3 months
1169,Permanent
1170,customer_message
1171,customer_message
1172,customer_message
1173,customer_message
1174,Up to 6 months
1175,Permanent
1176,customer_message
1177,April-July 2005
1178,5 months
1179,Full time
1180,8 months
1181,April-July 2005
1182,customer_message
1183,customer_message
1184,customer_message
1185,Permanent
1186,Permanent
1187,Permanent
1188,customer_message
1189,Permanent
1190,Permanent
1191,customer_message
1192,customer_message
1193,customer_message
1194,customer_message
1195,customer_message
1196,customer_message
1197,One year
1198,customer_message
1199,Long term
1200,customer_message
1201,Full time
1202,customer_message
1203,Continuous
1204,Continuous
1205,Permanent
1206,customer_message
1207,customer_message
1208,customer_message
1209,customer_message
1210,customer_message
1211,Long-term
1212,Until 01 January 2006
1213,Permanent
1214,Permanent
1215,customer_message
1216,Long term
1217,customer_message
1218,customer_message
1219,Permanent
1220,5 days
1221,Permanent
1222,2 years with possible continuation
1223,2 years with possible continuation
1224,2 years with possible continuation
1225,customer_message
1226,Permanent
1227,3 months
1228,3 years
1229,Permanent
1230,2 months with possible extension
1231,One year contract including three months probation period
1232,customer_message
1233,customer_message
